"id","taxonID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","scientificName","acceptedNameUsage","parentNameUsage","namePublishedIn","namePublishedInYear","higherClassification","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","nomenclaturalStatus","modified","bibliographicCitation","references"
"4580","4580","","4556","","Ditassa obcordata Mart.","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa obcordata Mart.","","","","Apocynaceae","Ditassa","obcordata","","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","2014-03-24 18:50:22.367","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4580"
"4581","4581","","4556","","Ditassa oberdanii Fontella & M.C.Alvarez","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa oberdanii Fontella & M.C.Alvarez","","","","Apocynaceae","Ditassa","oberdanii","","ESPECIE","Fontella & M.C.Alvarez","NOME_ACEITO","NOME_CORRETO","2014-03-24 18:54:24.462","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4581"
"4582","4582","","4556","","Ditassa oxyphylla Turcz.","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa oxyphylla Turcz.","","","","Apocynaceae","Ditassa","oxyphylla","","ESPECIE","Turcz.","NOME_ACEITO","NOME_CORRETO","2017-04-01 12:10:33.09","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4582"
"4583","4583","","4556","","Ditassa pedunculata Malme","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa pedunculata Malme","","","","Apocynaceae","Ditassa","pedunculata","","ESPECIE","Malme","NOME_ACEITO","NOME_CORRETO","2014-03-24 19:11:56.344","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4583"
"4584","4584","","4556","","Ditassa pohliana E.Fourn.","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa pohliana E.Fourn.","","","","Apocynaceae","Ditassa","pohliana","","ESPECIE","E.Fourn.","NOME_ACEITO","NOME_CORRETO","2014-03-24 19:21:40.252","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4584"
"4585","4585","","4556","","Ditassa retusa Mart.","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa retusa Mart.","","","","Apocynaceae","Ditassa","retusa","","ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO","2014-03-24 19:31:04.351","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4585"
"4586","4586","","4556","","Ditassa subumbellata Malme","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa subumbellata Malme","","","","Apocynaceae","Ditassa","subumbellata","","ESPECIE","Malme","NOME_ACEITO","NOME_CORRETO","2014-03-24 19:46:34.029","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4586"
"4587","4587","","4556","","Ditassa succedanea Rapini","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa succedanea Rapini","","","","Apocynaceae","Ditassa","succedanea","","ESPECIE","Rapini","NOME_ACEITO","NOME_CORRETO","2014-03-24 19:53:35.547","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4587"
"4588","4588","","4556","131627","Ditassa tomentosa (Decne.) Fontella","","Ditassa R.Br.","","","Flora;Angiospermas;Apocynaceae Juss.;Ditassa R.Br.;Ditassa tomentosa (Decne.) Fontella","","","","Apocynaceae","Ditassa","tomentosa","","ESPECIE","(Decne.) Fontella","NOME_ACEITO","NOME_CORRETO","2017-04-01 12:08:29.374","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4588"
"4589","4589","","48","","Fischeria DC.","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Fischeria DC.","","","","Apocynaceae","Fischeria","","","GENERO","DC.","NOME_ACEITO","NOME_CORRETO","2016-06-30 15:06:40.799","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4589"
"4590","4590","","4589","131244","Fischeria stellata (Vell.) E.Fourn.","","Fischeria DC.","","","Flora;Angiospermas;Apocynaceae Juss.;Fischeria DC.;Fischeria stellata (Vell.) E.Fourn.","","","","Apocynaceae","Fischeria","stellata","","ESPECIE","(Vell.) E.Fourn.","NOME_ACEITO","NOME_CORRETO","2016-02-23 17:53:42.474","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4590"
"4591","4591","","48","","Forsteronia G.Mey.","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.","","","","Apocynaceae","Forsteronia","","","GENERO","G.Mey.","NOME_ACEITO","NOME_CORRETO","2016-07-25 11:03:10.945","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4591"
"4592","4592","","4591","","Forsteronia australis Müll.Arg.","","Forsteronia G.Mey.","Fl. bras. 6(1): 103 1860","1860","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia australis Müll.Arg.","","","","Apocynaceae","Forsteronia","australis","","ESPECIE","Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2015-03-08 14:05:50.876","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4592"
"4593","4593","","4591","41428","Forsteronia cordata (Müll.Arg.) Woodson","","Forsteronia G.Mey.","Ann. Missouri Bot. Gard. 22: 186 1935","1935","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia cordata (Müll.Arg.) Woodson","","","","Apocynaceae","Forsteronia","cordata","","ESPECIE","(Müll.Arg.) Woodson","NOME_ACEITO","NOME_CORRETO","2015-03-08 14:17:21.291","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4593"
"4594","4594","","4591","","Forsteronia glabrescens Müll.Arg.","","Forsteronia G.Mey.","Fl. bras. 6(1): 102 1860","1860","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia glabrescens Müll.Arg.","","","","Apocynaceae","Forsteronia","glabrescens","","ESPECIE","Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2014-09-20 17:04:26.366","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4594"
"4595","4595","","4591","41748","Forsteronia leptocarpa (Hook. & Arn.) A.DC.","","Forsteronia G.Mey.","Prodr. 8: 438 1844","1844","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia leptocarpa (Hook. & Arn.) A.DC.","","","","Apocynaceae","Forsteronia","leptocarpa","","ESPECIE","(Hook. & Arn.) A.DC.","NOME_ACEITO","NOME_CORRETO","2014-10-01 21:44:09.241","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4595"
"4596","4596","","4591","","Forsteronia montana Müll.Arg.","","Forsteronia G.Mey.","Fl. bras. 6(1): 101 1860","1860","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia montana Müll.Arg.","","","","Apocynaceae","Forsteronia","montana","","ESPECIE","Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2014-09-20 18:02:13.442","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4596"
"4597","4597","","4591","41331","Forsteronia pilosa (Vell.) Müll.Arg.","","Forsteronia G.Mey.","Fl. bras. 6(1): 99 1860","1860","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia pilosa (Vell.) Müll.Arg.","","","","Apocynaceae","Forsteronia","pilosa","","ESPECIE","(Vell.) Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2015-03-08 15:06:22.782","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4597"
"4598","4598","","4591","","Forsteronia pubescens A.DC.","","Forsteronia G.Mey.","Prodr. 8: 436 1844","1844","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia pubescens A.DC.","","","","Apocynaceae","Forsteronia","pubescens","","ESPECIE","A.DC.","NOME_ACEITO","NOME_CORRETO","2014-09-20 18:35:42.085","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4598"
"4599","4599","","4591","","Forsteronia refracta Müll.Arg.","","Forsteronia G.Mey.","","","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia refracta Müll.Arg.","","","","Apocynaceae","Forsteronia","refracta","","ESPECIE","Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2015-03-08 16:01:07.277","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4599"
"4600","4600","","4591","","Forsteronia rufa Müll.Arg.","","Forsteronia G.Mey.","Fl. bras. 6: 100 1860","1860","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia rufa Müll.Arg.","","","","Apocynaceae","Forsteronia","rufa","","ESPECIE","Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2015-03-08 15:15:40.723","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4600"
"4601","4601","","4591","41370","Forsteronia thyrsoidea (Vell.) Müll.Arg.","","Forsteronia G.Mey.","Fl. bras. 6(1): 105 1860","1860","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia thyrsoidea (Vell.) Müll.Arg.","","","","Apocynaceae","Forsteronia","thyrsoidea","","ESPECIE","(Vell.) Müll.Arg.","NOME_ACEITO","NOME_CORRETO","2014-09-20 19:17:47.145","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4601"
"4602","4602","","4591","41384","Forsteronia velloziana (A.DC.) Woodson","","Forsteronia G.Mey.","Ann. Missouri Bot. Gard. 21: 622 1934","1934","Flora;Angiospermas;Apocynaceae Juss.;Forsteronia G.Mey.;Forsteronia velloziana (A.DC.) Woodson","","","","Apocynaceae","Forsteronia","velloziana","","ESPECIE","(A.DC.) Woodson","NOME_ACEITO","NOME_CORRETO","2014-09-20 19:43:18.725","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4602"
"4603","4603","","48","","Funastrum E.Fourn.","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Funastrum E.Fourn.","","","","Apocynaceae","Funastrum","","","GENERO","E.Fourn.","NOME_ACEITO","NOME_CORRETO","2016-07-20 16:39:44.238","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4603"
"4604","4604","","4603","131043","Funastrum clausum (Jacq.) Schltr.","","Funastrum E.Fourn.","","","Flora;Angiospermas;Apocynaceae Juss.;Funastrum E.Fourn.;Funastrum clausum (Jacq.) Schltr.","","","","Apocynaceae","Funastrum","clausum","","ESPECIE","(Jacq.) Schltr.","NOME_ACEITO","NOME_CORRETO","2017-04-01 12:20:25.642","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4604"
"4605","4605","","48","","Geissospermum Allemão","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Geissospermum Allemão","","","","Apocynaceae","Geissospermum","","","GENERO","Allemão","NOME_ACEITO","NOME_CORRETO","2016-12-29 22:59:49.202","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4605"
"4606","4606","","4605","42009","Geissospermum laeve (Vell.) Miers","","Geissospermum Allemão","Apocyn. S. Amer. 84 1878","1878","Flora;Angiospermas;Apocynaceae Juss.;Geissospermum Allemão;Geissospermum laeve (Vell.) Miers","","","","Apocynaceae","Geissospermum","laeve","","ESPECIE","(Vell.) Miers","NOME_ACEITO","NOME_CORRETO","2016-12-29 22:29:44.641","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4606"
"4607","4607","","48","","Gonolobus Michx.","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Gonolobus Michx.","","","","Apocynaceae","Gonolobus","","","GENERO","Michx.","NOME_ACEITO","NOME_CORRETO","2014-06-20 14:09:08.032","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4607"
"4608","4608","","4607","","Gonolobus dorothyanus Fontella","","Gonolobus Michx.","","","Flora;Angiospermas;Apocynaceae Juss.;Gonolobus Michx.;Gonolobus dorothyanus Fontella","","","","Apocynaceae","Gonolobus","dorothyanus","","ESPECIE","Fontella","NOME_ACEITO","NOME_CORRETO","2014-03-21 20:56:23.099","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4608"
"4609","4609","","4607","","Gonolobus parviflorus Decne.","","Gonolobus Michx.","","","Flora;Angiospermas;Apocynaceae Juss.;Gonolobus Michx.;Gonolobus parviflorus Decne.","","","","Apocynaceae","Gonolobus","parviflorus","","ESPECIE","Decne.","NOME_ACEITO","NOME_CORRETO","2015-01-23 19:36:50.267","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4609"
"4610","4610","","4607","131198","Gonolobus rostratus (Vahl) R.Br. ex Shult.","","Gonolobus Michx.","","","Flora;Angiospermas;Apocynaceae Juss.;Gonolobus Michx.;Gonolobus rostratus (Vahl) R.Br. ex Shult.","","","","Apocynaceae","Gonolobus","rostratus","","ESPECIE","(Vahl) R.Br. ex Shult.","NOME_ACEITO","NOME_CORRETO","2015-02-19 16:21:23.789","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4610"
"4611","4611","","48","","Gyrostelma E.Fourn.","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Gyrostelma E.Fourn.","","","","Apocynaceae","Gyrostelma","","","GENERO","E.Fourn.","NOME_ACEITO","NOME_CORRETO","2014-10-07 10:39:23.755","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4611"
"4612","4612","","4611","","Gyrostelma bornmuelleri Schltr. ex Malme","","Gyrostelma E.Fourn.","","","Flora;Angiospermas;Apocynaceae Juss.;Gyrostelma E.Fourn.;Gyrostelma bornmuelleri Schltr. ex Malme","","","","Apocynaceae","Gyrostelma","bornmuelleri","","ESPECIE","Schltr. ex Malme","NOME_ACEITO","NOME_CORRETO","2014-10-07 10:44:06.163","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4612"
"4613","4613","","4611","","Gyrostelma oxypetaloides E.Fourn.","","Gyrostelma E.Fourn.","","","Flora;Angiospermas;Apocynaceae Juss.;Gyrostelma E.Fourn.;Gyrostelma oxypetaloides E.Fourn.","","","","Apocynaceae","Gyrostelma","oxypetaloides","","ESPECIE","E.Fourn.","NOME_ACEITO","NOME_CORRETO","2014-03-22 13:27:18.886","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4613"
"4614","4614","","48","","Hemipogon Decne.","","Apocynaceae Juss.","","","Flora;Angiospermas;Apocynaceae Juss.;Hemipogon Decne.","","","","Apocynaceae","Hemipogon","","","GENERO","Decne.","NOME_ACEITO","NOME_CORRETO","2016-07-22 18:27:37.526","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4614"
"4615","4615","","4614","","Hemipogon acerosus Decne.","","Hemipogon Decne.","","","Flora;Angiospermas;Apocynaceae Juss.;Hemipogon Decne.;Hemipogon acerosus Decne.","","","","Apocynaceae","Hemipogon","acerosus","","ESPECIE","Decne.","NOME_ACEITO","NOME_CORRETO","2016-07-23 16:24:51.793","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4615"
"4616","4616","","4614","131069","Hemipogon carassensis (Malme) Rapini","","Hemipogon Decne.","","","Flora;Angiospermas;Apocynaceae Juss.;Hemipogon Decne.;Hemipogon carassensis (Malme) Rapini","","","","Apocynaceae","Hemipogon","carassensis","","ESPECIE","(Malme) Rapini","NOME_ACEITO","NOME_CORRETO","2014-03-22 14:15:09.61","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4616"
"4617","4617","","4614","131608","Hemipogon hemipogonoides (Malme) Rapini","","Hemipogon Decne.","","","Flora;Angiospermas;Apocynaceae Juss.;Hemipogon Decne.;Hemipogon hemipogonoides (Malme) Rapini","","","","Apocynaceae","Hemipogon","hemipogonoides","","ESPECIE","(Malme) Rapini","NOME_ACEITO","NOME_CORRETO","2014-03-22 14:29:48.423","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4617"
"4618","4618","","4614","","Hemipogon setaceus Decne.","","Hemipogon Decne.","","","Flora;Angiospermas;Apocynaceae Juss.;Hemipogon Decne.;Hemipogon setaceus Decne.","","","","Apocynaceae","Hemipogon","setaceus","","ESPECIE","Decne.","NOME_ACEITO","NOME_CORRETO","2014-06-26 16:00:11.98","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB4618"
